Year,State,Avg Temperature Index
2012,Montana,44.53333333333333
2013,Montana,42.391666666666666
2014,Montana,41.916666666666664
2015,Montana,44.86666666666667
2016,Montana,44.650000000000006
1956,Nebraska,49.28333333333333
1957,Nebraska,47.958333333333336
1958,Nebraska,47.85833333333333
1959,Nebraska,47.975
1960,Nebraska,46.949999999999996
1961,Nebraska,47.73333333333333
1962,Nebraska,48.15
1963,Nebraska,50.06666666666666
1964,Nebraska,48.59166666666667
1965,Nebraska,47.800000000000004
1966,Nebraska,47.45833333333332
1967,Nebraska,48.025000000000006
1968,Nebraska,48.025000000000006
1969,Nebraska,47.36666666666667
1970,Nebraska,48.25
1971,Nebraska,48.025
1972,Nebraska,47.208333333333336
1973,Nebraska,48.65833333333333
1974,Nebraska,49.241666666666674
1975,Nebraska,47.73333333333334
1976,Nebraska,48.96666666666667
1977,Nebraska,49.81666666666666
1978,Nebraska,46.13333333333333
1979,Nebraska,46.51666666666667
1980,Nebraska,49.51666666666667
1981,Nebraska,50.475
1982,Nebraska,47.04166666666666
1983,Nebraska,47.90833333333334
1984,Nebraska,48.25833333333333
1985,Nebraska,46.75833333333333
1986,Nebraska,50.25
1987,Nebraska,50.791666666666664
1988,Nebraska,49.599999999999994
1989,Nebraska,48.00000000000001
1990,Nebraska,49.99166666666667
1991,Nebraska,50.125
1992,Nebraska,48.933333333333316
1993,Nebraska,45.99166666666665
1994,Nebraska,49.241666666666674
1995,Nebraska,48.56666666666667
1996,Nebraska,46.60833333333333
1997,Nebraska,48.633333333333326
1998,Nebraska,50.616666666666674
1999,Nebraska,50.98333333333333
2000,Nebraska,49.92500000000001
2001,Nebraska,50.33333333333332
2002,Nebraska,50.00833333333333
2003,Nebraska,49.78333333333334
2004,Nebraska,49.81666666666666
2005,Nebraska,50.71666666666667
2006,Nebraska,51.12499999999999
2007,Nebraska,49.958333333333336
2008,Nebraska,47.699999999999996
2009,Nebraska,47.6
2010,Nebraska,49.34166666666667
2011,Nebraska,48.79166666666668
2012,Nebraska,52.716666666666676
2013,Nebraska,48.46666666666666
2014,Nebraska,48.025000000000006
2015,Nebraska,50.791666666666664
2016,Nebraska,51.625
1956,Nevada,49.16666666666668
1957,Nevada,48.75833333333335
1958,Nevada,50.966666666666676
1959,Nevada,50.34166666666667
1960,Nevada,50.150000000000006
1961,Nevada,49.949999999999996
1962,Nevada,49.56666666666667
1963,Nevada,49.80833333333334
1964,Nevada,48.099999999999994
1965,Nevada,48.650000000000006
1966,Nevada,50.083333333333336
1967,Nevada,49.58333333333334
1968,Nevada,49.55833333333334
1969,Nevada,49.74166666666667
1970,Nevada,49.291666666666664
1971,Nevada,48.38333333333333
1972,Nevada,49.37500000000001
1973,Nevada,49.324999999999996
1974,Nevada,50.11666666666667
1975,Nevada,48.25
1976,Nevada,49.51666666666667
1977,Nevada,50.30833333333333
1978,Nevada,49.383333333333326
1979,Nevada,49.64166666666666
1980,Nevada,50.349999999999994
1981,Nevada,51.82500000000001
1982,Nevada,48.116666666666674
1983,Nevada,49.46666666666667
1984,Nevada,48.76666666666667
1985,Nevada,48.69166666666666
1986,Nevada,51.449999999999996
1987,Nevada,50.57500000000001
1988,Nevada,50.68333333333333
1989,Nevada,50.15
1990,Nevada,50.04166666666668
1991,Nevada,49.89166666666666
1992,Nevada,51.375
1993,Nevada,48.633333333333326
1994,Nevada,50.76666666666666
1995,Nevada,50.93333333333334
1996,Nevada,51.55000000000001
1997,Nevada,50.583333333333336
1998,Nevada,49.19166666666666
1999,Nevada,50.574999999999996
2000,Nevada,51.48333333333333
2001,Nevada,51.55833333333334
2002,Nevada,50.800000000000004
2003,Nevada,52.24166666666667
2004,Nevada,50.833333333333336
2005,Nevada,50.666666666666664
2006,Nevada,50.79166666666668
2007,Nevada,51.533333333333324
2008,Nevada,50.425000000000004
2009,Nevada,50.38333333333333
2010,Nevada,50.06666666666666
2011,Nevada,49.574999999999996
2012,Nevada,52.36666666666667
2013,Nevada,50.5
2014,Nevada,53.050000000000004
2015,Nevada,52.89166666666666
2016,Nevada,51.91666666666666
1956,New Hampshire,41.56666666666667
1957,New Hampshire,43.400000000000006
1958,New Hampshire,41.30833333333334
1959,New Hampshire,43.24166666666667
1960,New Hampshire,42.65
1961,New Hampshire,42.849999999999994
1962,New Hampshire,41.108333333333334
1963,New Hampshire,41.85
1964,New Hampshire,42.166666666666664
1965,New Hampshire,41.65
1966,New Hampshire,42.33333333333334
1967,New Hampshire,41.64999999999999
1968,New Hampshire,41.78333333333333
1969,New Hampshire,42.741666666666674
1970,New Hampshire,42.324999999999996
1971,New Hampshire,42.24166666666667
1972,New Hampshire,41.175000000000004
1973,New Hampshire,44.40833333333333
1974,New Hampshire,42.324999999999996
1975,New Hampshire,43.34166666666667
1976,New Hampshire,41.724999999999994
1977,New Hampshire,42.75833333333333
1978,New Hampshire,41.18333333333333
1979,New Hampshire,43.48333333333333
1980,New Hampshire,41.675
1981,New Hampshire,43.25
1982,New Hampshire,42.05833333333333
1983,New Hampshire,44.008333333333326
1984,New Hampshire,43.55833333333333
1985,New Hampshire,42.425000000000004
1986,New Hampshire,42.708333333333336
1987,New Hampshire,43.05833333333334
1988,New Hampshire,42.724999999999994
1989,New Hampshire,41.725
1990,New Hampshire,44.975
1991,New Hampshire,44.525
1992,New Hampshire,41.800000000000004
1993,New Hampshire,42.525
1994,New Hampshire,42.724999999999994
1995,New Hampshire,43.275
1996,New Hampshire,42.975
1997,New Hampshire,42.30833333333333
1998,New Hampshire,45.98333333333334
1999,New Hampshire,45.40833333333333
2000,New Hampshire,42.99166666666667
2001,New Hampshire,44.58333333333332
2002,New Hampshire,44.53333333333333
2003,New Hampshire,42.49999999999999
2004,New Hampshire,42.99166666666667
2005,New Hampshire,44.041666666666664
2006,New Hampshire,45.78333333333334
2007,New Hampshire,43.10833333333333
2008,New Hampshire,43.86666666666667
2009,New Hampshire,42.96666666666667
2010,New Hampshire,46.00000000000001
2011,New Hampshire,44.93333333333333
2012,New Hampshire,46.59166666666667
2013,New Hampshire,44.208333333333336
2014,New Hampshire,43.050000000000004
2015,New Hampshire,43.59166666666667
2016,New Hampshire,45.724999999999994
1956,New Jersey,51.291666666666664
1957,New Jersey,52.5
1958,New Jersey,50.03333333333334
1959,New Jersey,52.89166666666667
1960,New Jersey,51.083333333333336
1961,New Jersey,51.5
1962,New Jersey,50.23333333333334
1963,New Jersey,50.46666666666667
1964,New Jersey,51.60833333333333
1965,New Jersey,51.041666666666664
1966,New Jersey,51.14166666666667
1967,New Jersey,50.324999999999996
1968,New Jersey,51.324999999999996
1969,New Jersey,51.258333333333326
1970,New Jersey,51.416666666666664
1971,New Jersey,51.96666666666667
1972,New Jersey,50.974999999999994
1973,New Jersey,53.416666666666664
1974,New Jersey,52.09166666666667
1975,New Jersey,52.783333333333324
1976,New Jersey,51.099999999999994
1977,New Jersey,51.84166666666667
1978,New Jersey,50.241666666666674
1979,New Jersey,51.64166666666667
1980,New Jersey,51.63333333333333
1981,New Jersey,51.48333333333333
1982,New Jersey,51.41666666666668
1983,New Jersey,52.62499999999999
1984,New Jersey,52.225000000000016
1985,New Jersey,52.508333333333326
1986,New Jersey,52.275
1987,New Jersey,52.375
1988,New Jersey,51.57499999999999
1989,New Jersey,51.46666666666667
1990,New Jersey,54.466666666666676
1991,New Jersey,54.375
1992,New Jersey,51.208333333333336
1993,New Jersey,52.224999999999994
1994,New Jersey,52.199999999999996
1995,New Jersey,52.46666666666667
1996,New Jersey,51.54166666666666
1997,New Jersey,52.06666666666667
1998,New Jersey,55.15833333333334
1999,New Jersey,54.09166666666667
2000,New Jersey,52.199999999999996
2001,New Jersey,53.64166666666667
2002,New Jersey,54.30833333333334
2003,New Jersey,51.84166666666666
2004,New Jersey,53.025000000000006
2005,New Jersey,53.449999999999996
2006,New Jersey,54.975
2007,New Jersey,53.6
2008,New Jersey,53.62500000000001
2009,New Jersey,52.73333333333334
2010,New Jersey,54.675000000000004
2011,New Jersey,54.883333333333326
2012,New Jersey,55.87499999999999
2013,New Jersey,53.225
2014,New Jersey,51.94166666666667
2015,New Jersey,53.85833333333333
2016,New Jersey,54.98333333333334
1956,New Mexico,53.40833333333333
1957,New Mexico,53.12500000000001
1958,New Mexico,53.208333333333336
1959,New Mexico,52.99166666666667
1960,New Mexico,52.25000000000001
1961,New Mexico,52.16666666666668
1962,New Mexico,53.291666666666664
1963,New Mexico,53.55000000000001
1964,New Mexico,51.725
1965,New Mexico,52.583333333333336
1966,New Mexico,52.574999999999996
1967,New Mexico,53.01666666666666
1968,New Mexico,51.96666666666667
1969,New Mexico,53.16666666666666
1970,New Mexico,52.25
1971,New Mexico,52.21666666666667
1972,New Mexico,53.041666666666664
1973,New Mexico,51.48333333333334
1974,New Mexico,52.78333333333335
1975,New Mexico,51.37499999999999
1976,New Mexico,51.875
1977,New Mexico,53.708333333333336
1978,New Mexico,53.23333333333334
1979,New Mexico,51.800000000000004
1980,New Mexico,53.650000000000006
1981,New Mexico,54.35833333333333
1982,New Mexico,52.583333333333336
1983,New Mexico,52.50833333333333
1984,New Mexico,52.40833333333333
1985,New Mexico,52.841666666666676
1986,New Mexico,53.583333333333336
1987,New Mexico,51.916666666666664
1988,New Mexico,52.633333333333326
1989,New Mexico,54.0
1990,New Mexico,53.275000000000006
1991,New Mexico,52.50833333333333
1992,New Mexico,52.55833333333334
1993,New Mexico,53.14166666666667
1994,New Mexico,54.44166666666666
1995,New Mexico,54.31666666666666
1996,New Mexico,54.68333333333333
1997,New Mexico,52.9
1998,New Mexico,54.18333333333334
1999,New Mexico,54.33333333333334
2000,New Mexico,55.208333333333336
2001,New Mexico,54.574999999999996
2002,New Mexico,54.4
2003,New Mexico,55.48333333333333
2004,New Mexico,53.541666666666664
2005,New Mexico,54.71666666666666
2006,New Mexico,54.76666666666667
2007,New Mexico,54.21666666666667
2008,New Mexico,53.64166666666667
2009,New Mexico,54.275000000000006
2010,New Mexico,54.175000000000004
2011,New Mexico,54.62499999999999
2012,New Mexico,56.00833333333335
2013,New Mexico,53.675000000000004
2014,New Mexico,54.81666666666666
2015,New Mexico,54.94166666666666
2016,New Mexico,55.51666666666667
1956,New York,43.84166666666667
1957,New York,45.375
1958,New York,43.09166666666667
1959,New York,45.43333333333333
1960,New York,44.26666666666667
1961,New York,44.78333333333334
1962,New York,43.458333333333336
1963,New York,43.30833333333333
1964,New York,44.93333333333334
1965,New York,43.675000000000004
1966,New York,44.074999999999996
